,title_id,title,year,genre,duration,director,actors,description,avg_vote,budget,gross_income_usa,gross_income_global,votes,user_reviews,critics_reviews,profit
56381,tt1485761,"No God, No Master",2013,Crime,94,Terry Green,"David Strathairn, Ray Wise, Sam Witwer, Alessandro Mario, Edoardo Ballerini, James Madio, Mariana Klaveno, Sean McNall, Mariann Mayberry, Paul Iacono, Andrea Grano, Mario Di Donato, David Darlow, Gino Sciortino, Alice Wedoff","When a series of package bombs show up on the doorsteps of prominent politicians and businessmen in the summer of 1919, U.S. Bureau of Investigation Agent William Flynn (Strathairn) is ...",5.9,6000000,6796,6796.0,781,17.0,5.0,-5993204.0
61525,tt2011159,No Good Deed,2014,Action,84,Sam Miller,"Idris Elba, Taraji P. Henson, Leslie Bibb, Kate del Castillo, Henry Simmons, Mirage Moonschein, Kenny Alfonso, Dan Caudill, Tatom Pender, Kelly O'Neal, Mark Rhino Smith, Bobbie Elzey, Leon Lamar, Frank Brennan, Wilbur Fitzgerald",An unstable escaped convict terrorizes a woman who is alone with her two children.,5.6,13200000,52543632,54323210.0,16503,96.0,59.0,41123210.0
47357,tt0481141,No Reservations,2007,Comedy,104,Scott Hicks,"Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin, Patricia Clarkson, Jenny Wade, Bob Balaban, Brían F. O'Byrne, Lily Rabe, Eric Silver, Arija Bareikis, John McMartin, Celia Weston, Zoë Kravitz, Matthew Rauch, Dearbhla Molloy",The life of a top chef changes when she becomes the guardian of her young niece.,6.3,28000000,43107979,92601050.0,67566,139.0,174.0,64601050.0
55616,tt1411238,No Strings Attached,2011,Comedy,108,Ivan Reitman,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes, Greta Gerwig, Lake Bell, Olivia Thirlby, Ludacris, Jake Johnson, Mindy Kaling, Talia Balsam, Ophelia Lovibond, Guy Branum, Ben Lawson, Jennifer Irwin","A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more.",6.2,25000000,70662220,149228077.0,201227,199.0,244.0,124228077.0
61151,tt1959490,Noah,2014,Action,138,Darren Aronofsky,"Russell Crowe, Jennifer Connelly, Ray Winstone, Anthony Hopkins, Emma Watson, Logan Lerman, Douglas Booth, Nick Nolte, Mark Margolis, Kevin Durand, Leo McHugh Carroll, Marton Csokas, Finn Wittrock, Madison Davenport, Gavin Casalegno",Noah (Russell Crowe) is chosen by God to undertake a momentous mission before an apocalyptic flood cleanses the world.,5.8,125000000,101200044,359200044.0,232612,1360.0,443.0,234200044.0
47461,tt0483756,Nobel Son,2007,Comedy,110,Randall Miller,"Alan Rickman, Bryan Greenberg, Shawn Hatosy, Mary Steenburgen, Bill Pullman, Eliza Dushku, Danny DeVito, Lindy Booth, Tracey Walter, Ted Danson, Ernie Hudson, Hal B. Klein, Matt Winston, Kirk Baily, Joyce Guy","A professor of chemistry wins the Nobel Prize. His wife joins him to Stockholm but his PhD. working son gets kidnapped. The kidnapper demands $2,000,000 = prize sum.",6.3,4000000,540382,550782.0,5477,41.0,59.0,-3449218.0
80004,tt8097306,Nobody's Fool,2018,Comedy,110,Tyler Perry,"Tiffany Haddish, Tika Sumpter, Omari Hardwick, Mehcad Brooks, Amber Riley, Whoopi Goldberg, Missi Pyle, PJ Morton, Michael Blackson, Jon Rudnitsky, Chris Rock, Nev Schulman, Max Joseph, Adrian Conrad, Courtney Henggeler",A woman is released from prison and reunites with her sister. She soon discovers that her sister is in an online relationship with a man who may not be what he seems.,4.7,19000000,31713110,33532593.0,4663,141.0,36.0,14532593.0
72319,tt4550098,Nocturnal Animals,2016,Drama,116,Tom Ford,"Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson, Isla Fisher, Ellie Bamber, Armie Hammer, Karl Glusman, Robert Aramayo, Laura Linney, Andrea Riseborough, Michael Sheen, Bobbi Salvör Menuez, Imogen Waterhouse, Franco Vega","A wealthy art gallery owner is haunted by her ex-husband's novel, a violent thriller she interprets as a symbolic revenge tale.",7.5,22500000,10663357,30311857.0,213823,618.0,453.0,7811857.0
47138,tt0477051,Norbit,2007,Comedy,102,Brian Robbins,"Eddie Murphy, Thandie Newton, Terry Crews, Clifton Powell, Lester Speight, Cuba Gooding Jr., Eddie Griffin, Katt Williams, Floyd Levine, Anthony Russell, Pat Crawford Brown, Jeanette Miller, Michael Colyar, Marlon Wayans, Alexis Rhee","A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.",4.0,60000000,95673607,159313561.0,64381,294.0,125.0,99313561.0
43689,tt0395972,North Country,2005,Drama,126,Niki Caro,"Charlize Theron, Thomas Curtis, Elle Peterson, Frances McDormand, Sean Bean, Woody Harrelson, Jeremy Renner, Richard Jenkins, Sissy Spacek, James Cada, Rusty Schwimmer, Linda Emond, Michelle Monaghan, Brad William Henke, Jillian Armenante","A fictionalized account of the first major successful sexual harassment case in the United States, Jenson vs. Eveleth Mines, where a woman who endured a range of abuse while working as a miner filed and won the landmark 1984 lawsuit.",7.3,35000000,18337722,25211175.0,37771,216.0,157.0,-9788825.0
40790,tt0322659,Northfork,2003,Drama,103,Michael Polish,"James Woods, Nick Nolte, Douglas Sebern, Claire Forlani, Duel Farnes, Mark Polish, Daryl Hannah, Graham Beckel, Josh Barker, Peter Coyote, Jon Gries, Rick Overton, Robin Sachs, Ben Foster, Anthony Edwards","Set in 1955, the residents of a small Montana community are forced to move their homes to make way for a new dam.",6.3,1900000,1420578,1599804.0,5154,125.0,61.0,-300196.0
38541,tt0277371,Not Another Teen Movie,2001,Comedy,89,Joel Gallen,"Chyler Leigh, Chris Evans, Jaime Pressly, Eric Christian Olsen, Mia Kirshner, Deon Richmond, Eric Jungmann, Ron Lester, Cody McMains, Sam Huntington, JoAnna Garcia Swisher, Lacey Chabert, Samm Levine, Cerina Vincent, Beverly Polcyn",A sendup of all the teen movies that have accumulated in the past two decades.,5.7,15000000,38252284,66468332.0,92297,398.0,94.0,51468332.0
69251,tt3569356,Not Cool,2014,Comedy,93,Shane Dawson,"Shane Dawson, Cherami Leigh, Drew Monson, Lisa Schwartz, Michelle Veintimilla, Terri Middleton, Kurt Angle, Drew Berens, Kasey Daley, Sabrina de Matteo, Louis DeShantz, Chris Douglass, Garbie Dukes, Laurel George, Antoinette Horick-Meyers","A group of modern day Pittsburgh teenagers spend their Thanksgiving break experiencing a mixture of love, friendship, partying, and sex.",4.3,800000,36026,36026.0,5169,78.0,7.0,-763974.0
48533,tt0795438,Not Easily Broken,2009,Drama,99,Bill Duke,"Morris Chestnut, Taraji P. Henson, Maeve Quinlan, Kevin Hart, Wood Harris, Eddie Cibrian, Jenifer Lewis, Niecy Nash, Cannon Jay, Albert Hall, Jeff Krebs, Nathaniel Carter, Brendon Terrell Ferguson, Kwame Boateng, Henry Brown",A car accident and shifting affections test the bond between a married couple.,6.1,5000000,10572742,10726909.0,2648,22.0,41.0,5726909.0
53571,tt1230215,Not Fade Away,2012,Drama,112,David Chase,"John Magaro, Jack Huston, Will Brill, Brahm Vaccarella, Gregory Perri, James Gandolfini, Bella Heathcote, Molly Price, Meg Guzulescu, Dominique McElligott, Christopher McDonald, Brad Garrett, Isiah Whitlock Jr., Gerard Canonico, F. Michael Haynie","Set in suburban New Jersey in the 1960s, a group of friends form a rock band and try to make it big.",6.0,20000000,610792,636399.0,4134,36.0,103.0,-19363601.0
57212,tt1564870,Not Today,2013,Drama,103,Jon Van Dyke,"Wilson Bethel, Justin Baldoni, Cassandra Scerbo, John Schneider, Cody Longo, Shari Rigby, Leo Solomon, Riyaz Khan, Diane Freiman Reynolds, Shireen Mirza, Deepjyoti Das, Preston Davis, Madeline Martz, Reshma, Lindsey Mitchell","While on vacation with friends in Hyderabad, India, Caden Welles - a privileged young man with the world at his disposal - takes an unexpected turn in life after initially refusing to help a starving man and his daughter.",5.7,1600000,318121,318121.0,658,6.0,2.0,-1281879.0
58299,tt1662293,Nothing Left to Fear,2013,Horror,100,Anthony Leonardi III,"Anne Heche, James Tupper, Ethan Peck, Rebekah Brandes, Carter Cabassa, Wayne Pére, Jennifer Stone, Clancy Brown, James C. Victor, Joel K. Berger, J.D. Evermore, John O'Neil, Morgan Roberts, Heather Roop, John Showalter",A family's journey toward a better life is interrupted by an unstable man of the cloth.,4.4,3000000,7886,1675381.0,4670,60.0,45.0,-1324619.0
46936,tt0472198,Notorious,2009,Biography,122,George Tillman Jr.,"Jamal Woolard, Momo Dione, Derek Luke, Dennis L.A. White, Marc John Jefferies, Menyone DeVeaux, Christopher Jordan Wallace, Ricky Smith, Amanda Christopher, Angela Bassett, Jasper Briggs, Cyrus Farmer, David Costabile, Julia Pace Mitchell, Jermaine Denny","The life and death story of Notorious B.I.G. (a.k.a. Christopher Wallace), who came straight out of Brooklyn to take the world of rap music by storm.",6.7,20000000,36843682,44371751.0,38862,104.0,132.0,24371751.0
42472,tt0368089,November,2004,Drama,73,Greg Harrison,"Courteney Cox, James Le Gros, Dori Mizrahi, Amir Talai, Matthew Carey, Nora Dunn, Brittany Ishibashi, Constance Hsu, Anne Archer, Nick Offerman, Michael Ealy, Robert Wu","Sophie Jacobs is going through the most difficult time of her life. Now, she just has to find out if it's real.",5.5,1500000,192186,192186.0,2931,65.0,44.0,-1307814.0
36381,tt0234354,Novocaine,2001,Comedy,95,David Atkins,"Chelcie Ross, Steve Martin, Laura Dern, Lynne Thigpen, Polly Noonan, Helena Bonham Carter, JoBe Cerny, Elias Koteas, Yasen Peyankov, Scott Caan, Teri Cotruzzola, Lucina Paquet, Preston Maybank, Sally Kao, Quincy Wong",A dentist finds himself a murder suspect after a sexy patient seduces him & steals all of the drugs from his practice.,5.8,8000000,2036682,2534372.0,10390,102.0,84.0,-5465628.0
41349,tt0338294,Nowhere Man,2005,Comedy,78,Tim McCann,"Michael Rodrick, Debbie Rochon, Frank Olivier, Lloyd Kaufman, Bob Gosse, Michael Risley, James Burton, Mark Tchelistcheff, Rod Razor, Steve Olivieri, Aaron Parker, Eric Hill, Paul Williams, Kathy Good, Elvira Sinani",A desperate man ventures into a dangerous and sordid underworld of crime and pornography in search of his severed genitalia which is held for ransom by his disgruntled former girlfriend.,3.7,250000,3105,3105.0,204,11.0,16.0,-246895.0
32046,tt0144528,Nutty Professor II: The Klumps,2000,Comedy,106,Peter Segal,"Eddie Murphy, Janet Jackson, Larry Miller, John Ales, Richard Gant, Anna Maria Horsford, Melinda McGraw, Jamal Mixon, Gabriel Williams, Chris Elliott, Duffy Taylor, Earl Boen, Nikki Cox, Freda Payne, Sylvester Jenkins","Scientist Sherman Klump's inventions, his upcoming marriage to his pretty colleague Denise Gaines and his reputation are threatened by his evil clone Buddy Love.",4.4,84000000,123309890,166339890.0,46298,180.0,96.0,82339890.0
34208,tt0184791,O,2001,Drama,95,Tim Blake Nelson,"Mekhi Phifer, Martin Sheen, Josh Hartnett, Andrew Keegan, Julia Stiles, Rain Phoenix, Chris Freihofer, Elden Henson, John Heard, Anthony Johnson, Chris Dong, Rachel Shumate, Marshall Gitter, Lisa Benavides-Nelson, Ken French","An update of Shakespeare's 'Othello' with a young cast, set in an upper class prep school, & centered around basketball player Odin.",6.1,5000000,16025437,19260537.0,18702,154.0,89.0,14260537.0
56352,tt1483013,Oblivion,2013,Action,124,Joseph Kosinski,"Tom Cruise, Morgan Freeman, Olga Kurylenko, Andrea Riseborough, Nikolaj Coster-Waldau, Melissa Leo, Zoë Bell, Abigail Lowe, Isabelle Lowe",A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,7.0,120000000,89107235,286168572.0,462228,975.0,557.0,166168572.0
53186,tt1197628,Observe and Report,2009,Comedy,86,Jody Hill,"Seth Rogen, Ray Liotta, Michael Peña, Anna Faris, Dan Bakkedahl, Jesse Plemons, John Yuan, Matt Yuan, Celia Weston, Collette Wolfe, Randy Gambill, Alston Brown, Cody Midthunder, Debra-Jayne Brown, Aziz Ansari","Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective is recruited to close the case.",5.8,18000000,24007324,26973554.0,58471,269.0,194.0,8973554.0
53191,tt1198138,Obsessed,2009,Drama,108,Steve Shill,"Idris Elba, Beyoncé, Ali Larter, Jerry O'Connell, Bonnie Perlman, Christine Lahti, Nathan Myers, Nicolas Myers, Matthew Humphreys, Scout Taylor-Compton, Richard Ruccolo, Bryan Ross, Nelson Mashita, Bruce McGill, Ron Roggé","A successful asset manager, who has just received a huge promotion, is blissfully happy in his career and in his marriage. But when a temp worker starts stalking him, all the things he's worked so hard for are placed in jeopardy.",5.0,20000000,68261644,73830340.0,27760,170.0,107.0,53830340.0
74128,tt5164214,Ocean's Eight,2018,Action,110,Gary Ross,"Sandra Bullock, Griffin Dunne, Deidre Goodwin, Daniella Rabbani, Brian J. Carter, Gemma Forbes, Katherine Hozier-Adams, Freddy J. Davila, Francesca Calo, Cate Blanchett, Midori Francis, Elliott Gould, Richard Armitage, Charlotte Kirk, Anne Hathaway",Debbie Ocean gathers an all-female crew to attempt an impossible heist at New York City's yearly Met Gala.,6.2,70000000,140218711,297718711.0,155994,966.0,342.0,227718711.0
36651,tt0240772,Ocean's Eleven,2001,Crime,116,Steven Soderbergh,"George Clooney, Cecelia Ann Birt, Paul L. Nolan, Carol Florence, Lori Galinski, Bernie Mac, Brad Pitt, Mark Gantt, Tim Perez, Elliott Gould, Frank Patton III, Casey Affleck, Scott Caan, Eddie Jemison, Jorge R. Hernandez",Danny Ocean and his eleven accomplices plan to rob three Las Vegas casinos simultaneously.,7.8,85000000,183417150,450717150.0,483250,907.0,206.0,365717150.0
47959,tt0496806,Ocean's Thirteen,2007,Crime,122,Steven Soderbergh,"George Clooney, Brad Pitt, Matt Damon, Michael Mantell, Elliott Gould, Ray Xifo, Al Pacino, Adam Lazarre-White, Eddie Jemison, Don Cheadle, Shaobo Qin, Casey Affleck, Scott Caan, Bernie Mac, Carl Reiner","Danny Ocean rounds up the boys for a third heist, after casino owner Willy Bank double-crosses one of the original eleven, Reuben Tishkoff.",6.9,85000000,117154724,311312624.0,302860,306.0,249.0,226312624.0
41769,tt0349903,Ocean's Twelve,2004,Crime,125,Steven Soderbergh,"Brad Pitt, Catherine Zeta-Jones, George Clooney, Ed Kross, Julia Roberts, Don Tiffany, Anne Jacques, David Sontag, Larry Sontag, Andy Garcia, Casey Affleck, Dina Connolly, Scott Caan, Nelson Peltz, Mini Anden",Daniel Ocean recruits one more team member so he can pull off three major European heists in this sequel to Ocean's 11.,6.5,110000000,125544280,362744280.0,337787,657.0,210.0,252744280.0
58998,tt1720182,October Baby,2011,Drama,107,"Andrew Erwin, Jon Erwin","Rachel Hendrix, Jason Burkey, John Schneider, Jennifer Price, Colleen Trusler, James Austin Johnson, Amisho Lewis, Mary Tolley, Corey Winston, Lance E. Nichols, Rhett Hendrix, Chris Sligh, Joy Brunson, Diego Montiel, Robert Amaya",A college freshman's world is rocked when she learns she is the adopted survivor of a failed abortion.,6.7,1000000,5357328,5396618.0,7037,87.0,40.0,4396618.0
64531,tt2388715,Oculus,2013,Horror,104,Mike Flanagan,"Karen Gillan, Brenton Thwaites, Katee Sackhoff, Rory Cochrane, Annalise Basso, Garrett Ryan, James Lafferty, Miguel Sandoval, Kate Siegel, Scott Graham, Michael J. Fourticq, Justin Gordon, Catherine Parker, Bob Gebert, Brett Murray","A woman tries to exonerate her brother, who was convicted of murder, by proving that the crime was committed by a supernatural phenomenon.",6.5,5000000,27695246,44043910.0,109569,428.0,355.0,39043910.0
60888,tt1925479,Officer Down,2013,Crime,98,Brian A. Miller,"Stephen Dorff, Kaitlyn Black, Johnny Messner, Dominic Purcell, Stephen Lang, David Boreanaz, Richard Brooks, Bree Michael Warner, James Woods, Brette Taylor, Bea Miller, Elisabeth Röhm, Tommy Flanagan, Zoran Radanovich, Jas Anderson","When a cop's crooked past comes back to get him, can he do the right thing, or will he succumb to the threats of his dangerous connections?",5.5,12000000,1463,255080.0,5054,20.0,21.0,-11744920.0
50602,tt0976238,Old Dogs,2009,Comedy,88,Walt Becker,"John Travolta, Robin Williams, Kelly Preston, Conner Rayburn, Ella Bleu Travolta, Lori Loughlin, Seth Green, Bernie Mac, Matt Dillon, Ann-Margret, Rita Wilson, Amy Sedaris, Residente, Sab Shimono, Kevin Yamada",Two friends and business partners find their lives turned upside down when strange circumstances lead them to be the temporary guardians of seven year-old twins.,5.4,35000000,49492060,96753696.0,34938,128.0,124.0,61753696.0
61733,tt2048824,Old Fashioned,2014,Drama,115,Rik Swartzwelder,"Elizabeth Roberts, Rik Swartzwelder, LeJon Woods, Tyler Hollinger, Nini Hadjis, Maryanne Nagel, Lindsay Heath, Joseph Bonamico, Dorothy Silver, Ange'le Perez, Anne Marie Nestor, Frank Jones Jr., Todd McCune, William K. Baker, Stephen R. Campanella","A reformed frat boy opens an antique store in a college town, and falls for the free-spirited girl who moves into the apartment above his shop. In time, this unlikely pair fall into a traditional courtship..",5.2,600000,1914090,1914090.0,1795,121.0,44.0,1314090.0
46746,tt0468526,Old Joy,2006,Drama,76,Kelly Reichardt,"Daniel London, Will Oldham, Tanya Smith, Robin Rosenberg, Keri Moran, Autumn Campbell, Steve Doughton, Lucy, Matt McCormick, P.C. Peri, Darren Prolsen, Jillian Wieseneck",Two old pals reunite for a camping trip in Oregon's Cascade Mountains.,6.7,300000,255923,301047.0,5642,60.0,95.0,1047.0
39967,tt0302886,Old School,2003,Comedy,88,Todd Phillips,"Luke Wilson, Will Ferrell, Vince Vaughn, Jeremy Piven, Ellen Pompeo, Juliette Lewis, Leah Remini, Perrey Reeves, Craig Kilborn, Elisha Cuthbert, Seann William Scott, Matt Walsh, Artie Lange, Patrick Fischler, Sara Tanaka",Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,7.1,24000000,75585093,87055349.0,206424,401.0,117.0,63055349.0
